categoryName,created,articleId,articleName,description
MARGIN,2019-12-26 06:41:54,285,How much leverage Finvasia is providing for all segments ?,"Please find below leverage details:Equity Cash (Intraday) (As per exchange VAR) : &nbsp; &nbsp; &nbsp;Up-to 5X&nbsp;Equity delivery : &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;1XEquity Futures (Intraday) : &nbsp;1XOption buying (Intraday) : &nbsp; 1XOption selling (Intraday) : &nbsp; &nbsp;1XCurrency future(Intraday) : &nbsp;1XMCX (Futures) (Intraday) : &nbsp;1X<br>Please find the below list of stock wise Intraday leverage:&nbsp;<a href=""https://docs.google.com/spreadsheets/d/1ttguModi_QOhmQ1a1ajZdMUmJI9Bcwqv4OgaAUch5hw/edit#gid=1886186239"">https://docs.google.com/spreadsheets/d/1ttguModi_QOhmQ1a1ajZdMUmJI9Bcwqv4OgaAUch5hw/edit#gid=1886186239</a><br>Please find below the margin calculator link:&nbsp;<a href=""https://finvasia.com/calculators"">https://finvasia.com/calculators</a>-The same leverage is for MIS/BO/CO"
MARGIN,2019-12-26 06:41:54,308,How can I pledge my shares and Mutual funds?,"To get the collateral Margin, you can pledge the shares and mutual funds in favour of the TM/Clearing Member. The collateral margin for stocks will be provided after deductions of exchange haircuts. Mutual Funds shall be based on risk and can vary.Please find below the steps of the &ldquo;Segment Wise Margin Pledge Process: -&nbsp;1. Log in to the Shoonya app2. Go to the Hub and tap on &quot;Pledge.&quot;3. Select the holding scrip and click on &quot;Pledge Now&quot;.4. Select the segment and quantity and tap on Pledge.5. Enter the OTP and verify<br>-Below is the link to know about the list and respective Haircut of approved Mutual Funds for collateral margins:<a href=""https://docs.google.com/spreadsheets/d/1Fl2OyRfaVOgygaMMs08ObsZYYP9sx8u8woM4cJiFx5E/edit#gid=0"">https://docs.google.com/spreadsheets/d/1Fl2OyRfaVOgygaMMs08ObsZYYP9sx8u8woM4cJiFx5E/edit#gid=0</a>-Below is the link to know about the list of Approved securities for pledging (Cash component &amp; Non-cash component): -&nbsp;<a href=""https://docs.google.com/spreadsheets/d/1ttguModi_QOhmQ1a1ajZdMUmJI9Bcwqv4OgaAUch5hw/edit#gid=1499446386"">https://docs.google.com/spreadsheets/d/1ttguModi_QOhmQ1a1ajZdMUmJI9Bcwqv4OgaAUch5hw/edit#gid=1499446386</a><br><strong>Please NOTE</strong>1. Shares and mutual funds pledged before 4 PM shall be available for limits on the next working day.2. For getting the collateral margin, 50% of the margin must be compulsorily available in cash or cash equivalent collateral. The ratio of cash margin &amp; collateral margin should be 50:50.3. You can only pledge shares already in your Demat account.4. The pledge option will not be available for T1 holdings."
MARGIN,2019-12-26 06:41:54,309,How can I Un-pledge my shares and Mutual funds?,"You need to raise a ticket from the PRISM portal or E-mail us at <a href=""mailto:clientsupport@shoonya.com"
MARGIN,2019-12-26 06:41:54,335,What are the changes in F&O margins in last 5 days of expiry?,"Due to the physical settlement rule in FNO segment, there will be some changes in the margin in the last 5 days of expiry. There are no changes in the margin of the index as there is no physical settlement in an index.&nbsp;Please find below the margin requirements of FNO stocks :&nbsp;E-4 Day (Friday EOD) 10% of the applicable margin requiredE-3 Day (Monday EOD) 25% of the applicable margin requiredE-2 Day (Tuesday EOD) 45% of the applicable margin requiredE-1 Day (Wednesday EOD) 70% of the applicable margin requiredE-Day (Thursday ) 100% of the applicable margin required"
MARGIN,2019-12-26 06:41:54,371,In which segments did we get collateral margin if we pledge the shares?,"You can use collateral margin in Equity cash-Intraday, Futures, options (Selling), CDS &amp; MCX. You cannot use it for options buying and equity delivery."
MARGIN,2019-12-26 06:41:54,425,What is the intraday margin available for equity shares?,"As per SEBI regulations on peak margins, starting September 1, 2021, intraday leverages have been reduced to ensure 100% of the margin required is collected for all Equity and derivative positions.<br>The minimum margin for equity intraday trades will be 20% of the trade value based on the volatility of the stock(VaR+ELM+Adhoc margins of the exchange). So you will get up to 5 times intraday leverage in the equity cash segment.<br>For example, you have 1 lakh rupees in your account and want to buy ITC shares (Intraday).Leverage in ITC: 5XYou can buy up to 100000*5 = 500000 Rs of shares.So for buying shares of 5 lakhs, you should have only a 20% (approx) margin that is 1 lakh rupees.<br>Below is the link to know about the list and respective leverage of equity shares:<a href=""https://docs.google.com/spreadsheets/d/1ttguModi_QOhmQ1a1ajZdMUmJI9Bcwqv4OgaAUch5hw/edit#gid=0"">https://docs.google.com/spreadsheets/d/1ttguModi_QOhmQ1a1ajZdMUmJI9Bcwqv4OgaAUch5hw/edit#gid=0</a>"
MARGIN,2019-12-26 06:41:54,426,Are there any interest charges on using collateral margin by pledge Share or Mutual funds?,"There is no interest in using collateral margin facility with us.&nbsp;<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">For getting the collateral margin, 50% of the margin needs to be compulsorily available in cash. The ratio of cash margin &amp; collateral margin should be 50:50.<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;""><span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">If you don&rsquo;t maintain a sufficient cash margin and the shortfall is funded by non-cash collateral, there will be delayed payment charges on the shortfall.There are pledge and unpledged charges of Rs 20 per <span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">transaction."
MARGIN,2019-12-26 06:41:54,468,"I have 700 above quantity ETF pledged, can I unpledged half the quantity?","Yes, you can unpledged any quantity as per your requirements. You need to raise a ticket from the PRISM portal or E-mail us at <a href=""mailto:clientsupport@finvasia.in"">clientsupport@finvasia.in</a> for un-pledging your ETF.--Please mention scrip name and quantity for un-pledging.--Shares un-pledged before 1 PM shall be available on the next working day for selling or transfer."
MARGIN,2019-12-26 06:41:54,469,What is the pledge expiry date?,"While pledging you can select any expiry date on which you want to unpledged your stocks.&nbsp;Currently, you need to unpledged your stocks or mutual funds manually through PRISM or Email."
MARGIN,2019-12-26 06:41:54,470,"I have sold my holdings or positions today, ?when can I utilize its margin? ","<p 'outline: none !important; box-sizing: inherit; padding: 0px; margin: 0px 0px 1em; color: rgb(51, 51, 51); font-family: ""Trebuchet MS"
MARGIN,2019-12-26 06:41:54,484,What is Peak margin and how does it affect Payout?,"<strong>Peak Margin</strong> is the minimum margin that MUST be collected by brokers from their clients in advance of placing any intraday/delivery order in the Cash and derivatives segment. Clearing corporations will randomly take 4 snapshots at predefined time windows for arriving at such peak margin requirements on open positions during the day. The highest margin requirement from these 4 snapshots will be the Peak Margin. This aims to curb the excessive leverage for intraday and derivatives positions.Intra-day positions will now need upfront margins. Also, if a trader falls short of these margins during the session, he would be liable to pay a penalty.&nbsp;<strong>HOW PEAK MARGIN AFFECTS PAYOUT -</strong>You will get a maximum 80% payout of your available cash margin after deducting the peak margin.&nbsp;Let&#39;s understand it with the below <strong>example</strong> -Your peak margin of a specific day is Rs 10 lakhs.The available cash margin is Rs 15 lakhsAvailable cash margin - Peak Margin = Gross payout amount1500000 - 1000000 = 500000 RsSo you will get a payout of 80% of 500000 that is Rs 400000 (Net Payout amount).<strong>Note -&nbsp;</strong>- In case your peak margin is equal to or higher than your available cash margin, your payout will be rejected for that specific day.&nbsp;- Even if you have squared off your positions, still payout will be calculated on the basis of the peak margin rule.&nbsp;- You can check your peak margin in Shoonya &quot;View Limit&quot; option."
MARGIN,2019-12-26 06:41:54,502,Can I pledge my shares without POA to get the collateral margin?,"Yes, you can pledge the shares in favor of TM/Clearing Member without any POA (Power of Attorney) to get the collateral margin.For getting the collateral margin, 50% of the margin needs to be compulsorily available in cash <span ""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 16px; line-height: inherit; font-family: Inter, sans-serif; vertical-align: baseline; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; color: rgb(68, 68, 68); float: none; display: inline !important;"">or cash equivalent collateral<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">. The ratio of cash margin &amp; collateral margin should be 50:50.<strong>For example</strong>, if You have shares worth Rs 1,00,000 &amp; the NSE haircut is 20%. You can now pledge all these shares in favor of Finvasia &amp; get a collateral margin of Rs 80000.<strong>Option 1: -</strong> If you have a cash margin of Rs 30000 in your account you can use a total margin of 60000 (Rs 30000 Cash margin + Rs 30000 collateral margin).<strong>Option 2: -&nbsp;</strong>If you have a cash margin of Rs 80000 in your account you can use a total margin of 160000 (Rs 80000 Cash margin + Rs 80000 collateral margin).<strong>Option 3: -</strong> If you have a cash margin of Rs 100000 in your account you can use a total margin of 180000 (Rs 100000 Cash margin + Rs 80000 collateral margin).If you don&rsquo;t maintain a sufficient cash margin and the shortfall is funded by non-cash collateral, there will be delayed payment charges on the shortfall.<br><strong>Please&nbsp;</strong><strong><strong>Note</strong></strong><strong>-</strong>-You will only be able to pledge shares already in your demat account.-The pledge option will not be available for T1 holdings.-You can pledge your holdings only if you have the equity derivatives segment (F&amp;O) activated in your account. You can activate your FNO segment by raising a ticket in PRISM.-Shares pledged before 4 PM shall be available for limits on the next working day.-<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">You would be required to select the segment in which you want to use the collateral margin. For example, if you want to pledge your stocks for trading in Futures &amp; Options segment. So you need to select the FNO segment while processing the pledge request. You can not use this collateral margin for trading in other segments.<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">-<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">For getting the collateral margin, 50% of the margin needs to be compulsorily available in cash or cash equivalent collateral. The ratio of cash margin &amp; collateral margin should be 50:50.<br>Below <span ""color: rgb(65, 65, 65); font-family: sans-serif; : 14px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">is the link to know about the list of Approved securities for pledging (Cash component &amp; Non-cash component) : -&nbsp;<a href=""https://docs.google.com/spreadsheets/d/1ttguModi_QOhmQ1a1ajZdMUmJI9Bcwqv4OgaAUch5hw/edit#gid=1499446386"">https://docs.google.com/spreadsheets/d/1ttguModi_QOhmQ1a1ajZdMUmJI9Bcwqv4OgaAUch5hw/edit#gid=1499446386</a><br>"
